SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.095872977,33,0,0.323261497,4500,7,3,1,0,0
1,0.9999999,35,0,0.094345517,3200,1,1,0,0,1
1,0.932133483,65,3,1.201534733,2475,6,0,2,0,0
1,0.99570043,41,0,0.258908547,4012,4,0,1,0,0
1,0.586044688,44,0,0.64929546,4470,7,0,2,0,0
1,0.085104371,57,1,1.361506015,6400,11,0,5,0,1
1,0.689243028,40,0,0.001621271,3083,1,0,0,0,3
1,0.959858197,53,1,0.576115486,5333,15,0,1,0,0
1,1.02873533,32,1,0.592481504,5000,9,0,2,0,2
1,0.670036663,42,3,0.52087666,6250,8,2,1,2,1
1,0.613409415,49,0,0.31351461,4927,6,1,1,1,0
1,0.930125868,37,3,0.599075297,9083,12,0,2,0,2
1,0.774925208,40,0,3.760078023,1537,18,0,2,0,2
1,0.956886461,70,0,0.179937952,1933,4,0,0,0,1
1,0.946107784,55,0,0.846846847,4217,23,0,1,0,0
1,1.465534466,29,1,136,0,1,3,0,0,0
1,0.977845053,44,0,1.058297347,3241,7,1,1,1,4
1,0.998143122,47,0,0.943189154,1548,5,0,1,0,0
1,0.9999999,38,1,0.186271243,3000,0,2,0,0,2
1,0.635484788,73,1,0.672546196,8333,13,4,4,0,0
1,0.096714334,51,8,0.472546881,19250,16,0,10,2,3
1,0.889196676,35,0,0.050824863,6000,2,1,0,0,0
1,0.9999999,61,1,0.034893993,6791,1,2,0,1,3
1,0.974533107,61,4,0.533350177,7915,10,2,2,2,0
1,0.33697593,27,2,0.275494335,4500,9,0,0,0,0
1,0.261417167,49,0,0.39974841,14308,10,0,2,0,3
1,0.98579572,39,0,0.261530259,3750,5,0,0,1,0
1,1.090539796,59,1,0.840594394,2960,15,1,1,2,0
1,0.919848225,41,1,0.429281177,15900,11,0,2,0,3
1,0.02669393,80,1,0.658170915,2000,10,1,1,2,0
1,0.9999999,29,0,0.481215028,1250,3,2,0,0,0
1,0.916853218,45,0,1.013058559,4900,6,0,2,0,3
1,0,41,0,0.250774923,10000,7,0,2,0,3
1,0.329333619,48,1,0.962260217,4795,9,0,2,0,0
1,0.590288807,46,3,0.806771849,5640,13,0,2,2,2
1,0.610430193,56,2,0.390531122,4160,12,0,1,0,0
1,0.16339692,84,0,0.194801485,3500,20,0,1,0,0
1,0.902209779,33,0,0.547390522,3333,5,0,1,0,0
1,0.9999999,40,0,0.234153169,5000,4,0,0,0,0
1,0.123122356,42,1,0.253303178,8400,16,0,0,0,0
1,0.871889008,43,0,0.561109978,4900,6,0,0,0,2
1,1.016496243,48,2,3.274362819,666,4,0,1,0,3
1,1.01059788,30,5,0.992458005,2916,9,0,2,0,0
1,1.032322559,72,3,0.303242886,7554,4,2,1,0,0
1,0.928319955,27,0,0.204475125,4200,10,0,0,0,2
1,0.992001524,45,7,2.594043887,637,10,1,1,1,0
1,0.43220339,47,0,0.107243916,3533,4,2,0,1,0
1,0.9999999,35,0,0.054778089,2500,1,0,0,0,0
1,0.61787948,49,0,0.363529871,2560,6,0,0,0,0
1,0.9999999,55,1,0.103399029,3500,1,1,0,0,1
1,0.992006395,40,2,0.049568372,39964,7,0,1,0,1
1,0.961038961,49,2,0.212248608,8800,3,0,1,3,1
1,0.595641733,40,0,0.072909011,6802,8,0,0,1,5
1,0.029284552,37,0,0.933522497,7400,9,1,1,0,2
1,0.056483498,40,1,0.507411908,4114,20,0,1,0,2
1,2.083832335,51,0,0.10991545,1300,2,3,0,2,1
1,0.734069542,31,2,0.152735351,3600,4,0,0,0,0
1,0.072377338,39,0,0.435521493,3000,10,1,1,0,3
1,0.565141887,37,0,0.74625075,5000,8,0,1,0,2
1,0.749477031,61,0,0.181227143,2460,6,1,0,0,0
1,0.9999999,30,0,0.053982006,3000,2,7,0,0,1
1,1.219939743,53,2,0.205824821,4600,8,0,1,4,0
1,0.9999999,31,1,0.209244222,1600,3,1,0,0,0
1,0.957100422,49,1,1.427800998,7416,17,0,9,1,3
1,1.841654779,50,2,0.396256262,3792,4,2,1,0,1
1,0.569681709,47,0,6.163152053,900,11,0,2,0,2
1,0.275657292,53,0,0.099678133,9941,16,1,0,0,1
1,0.79896853,58,5,0.580930411,2600,8,0,1,0,1
1,0.891015569,25,1,1.621285418,1446,6,0,1,0,0
1,0.968342127,33,0,1.409415121,700,5,0,0,1,2
1,0.418442006,50,3,0.955908741,3900,15,0,2,0,0
1,7.3089701,54,2,0.152492669,3750,4,2,0,1,1
1,0.9999999,36,5,0.88616369,3750,13,2,2,2,2
1,0.973401064,47,0,1.413593288,16566,6,10,2,2,2
1,0.533413161,70,1,0.381712627,6200,14,0,1,0,1
1,1.584717608,43,2,0.163472755,6000,5,0,0,0,1
1,0.157915858,68,3,0.420526423,4900,12,0,2,0,1
1,0.416352822,48,0,0.787070976,3000,14,0,1,0,2
1,0.955780416,50,1,0.193214729,7250,16,0,0,0,0
1,0.9999999,37,0,0.334832584,2000,3,3,0,1,2
1,0.739417372,47,0,0.308138372,5000,5,0,1,0,1
1,0.988023952,38,1,0.729276896,2267,4,2,1,2,0
1,0.058503506,34,0,0.533938172,2975,13,0,1,0,2
1,0.885832798,38,0,1.391217565,500,9,0,0,0,2
1,0.606786427,72,2,0.223811721,4333,3,2,0,0,2
1,0.972055888,27,1,0.065611331,4800,8,0,0,0,0
1,0.094099109,60,0,0.644794235,5272,11,1,1,0,0
1,0.008997751,32,2,0.413834466,2500,8,0,1,0,1
1,0.245455172,56,0,0.725298588,1841,10,0,1,0,0
1,0.452483866,56,0,0.390013055,18383,39,0,2,0,2
1,0.973005399,42,2,0.224948406,4360,7,0,0,3,2
1,0.973253175,65,0,1.529646902,1500,8,0,1,1,1
1,0.927041946,58,1,0.444324454,8333,12,0,3,0,2
1,0.9999999,32,0,0.135076775,4167,3,3,0,0,0
1,0.900637692,61,1,0.602236422,5633,8,0,2,1,0
1,1.274542429,61,1,0.377320765,3500,5,0,1,1,0
1,0.589584001,62,2,0.438641942,7333,12,0,1,0,0
1,0.161934805,41,3,0.392860714,10000,10,0,1,2,3
1,0.733190176,30,1,0.345134875,4151,13,0,0,0,0
1,0.68301716,59,0,1.627180422,3840,9,0,4,0,0
1,0.895300276,40,1,0.284821986,1600,9,1,0,0,1
1,0.005094995,45,0,0.47742043,6000,7,2,3,0,2
1,0.71421219,33,1,0.91854073,2000,8,0,3,0,0
1,0.9999999,61,0,0.441770043,5400,1,1,1,0,0
1,1.003322259,34,0,0.093057607,2030,4,1,0,0,1
1,0.827283945,46,0,0.58060245,3020,5,0,2,0,3
1,1.244339731,38,0,0.672734795,7250,15,0,4,0,2
1,0.08683928,40,0,0.166211915,4397,16,0,0,0,0
1,0.543331128,49,7,0.386156648,8783,17,1,2,1,1
1,0.888238522,50,1,0.200285685,9800,15,0,1,1,0
1,0.986679353,30,0,0.148975171,6000,8,3,0,0,0
1,0.900909323,46,0,0.406828251,7673,13,0,2,0,2
1,0.341639748,22,0,0.074423771,3600,5,0,0,1,0
1,0.969225082,52,0,0.662175168,3116,17,0,2,0,0
1,0.03349665,34,0,0.341648374,5010,6,0,1,0,1
1,0.597075329,64,0,0.731403568,8912,17,0,5,0,1
1,0.860416229,36,2,0.407269723,2420,9,0,1,2,1
1,0.302486962,48,0,0.310083123,8300,9,0,2,0,1
1,0.946843854,33,0,0.208930357,3000,2,1,0,0,0
1,0.9999999,49,0,0.200023998,8333,1,2,1,1,0
1,0.9999999,46,0,0.716701903,1891,3,3,1,0,1
1,0.716042799,51,1,0.64846629,19266,10,0,6,0,0
1,0.9999999,44,1,0.530616467,4833,10,0,1,0,0
1,0.838923929,61,2,0.69924357,6609,10,0,2,1,1
1,0.346690354,53,0,0.481981462,26000,18,0,7,0,1
1,0.91040823,56,3,0.180930842,8400,11,0,0,0,1
1,0.9999999,23,0,0,0,1,0,0,0,0
1,0.137545114,57,1,0.344819448,4236,9,0,1,0,1
1,0.9999999,40,1,0.080373269,6643,1,1,0,1,2
1,0.968080935,54,0,0.620920112,6433,4,0,1,0,1
1,0.846307385,34,6,0.629820051,3500,8,2,2,3,4
1,0.123622157,52,0,0.242864054,6200,4,0,1,0,1
1,0.668308581,46,0,0.49310138,5000,5,0,1,0,0
1,0.624034125,56,0,1.259870065,2000,10,0,1,0,0
1,0.760114231,31,0,0.210325801,7611,6,1,1,0,3
1,0.000147678,83,0,0.001371272,2916,14,0,0,0,0
1,1.161118509,52,4,0.581637072,2308,7,2,1,1,3
1,0.404266168,42,4,0.384882016,7500,19,0,1,2,1
1,0.287245887,72,0,0.394758173,3700,10,1,0,0,0
1,0.785617151,58,0,1.146297948,3362,12,2,3,0,0
1,0.9999999,56,2,0.19300106,6600,3,3,0,0,0
1,0.044358519,47,1,0.242679617,7000,18,0,2,0,2
1,0.405868554,45,1,0.50858509,4600,13,0,1,0,2
1,0.736716797,49,4,0.181509342,8241,5,0,0,1,1
1,0.694663167,40,0,0.357200452,6200,4,4,2,1,1
1,1.03996004,23,1,0.185876083,1500,2,0,0,0,0
1,0.599170677,71,4,4.708615113,3400,20,0,0,2,0
1,0.835450948,27,0,0.065036328,5642,6,0,0,1,1
1,1.195500469,57,3,0.576529398,4200,6,3,2,1,3
1,0,40,0,1.990001666,6000,13,0,8,0,0
1,0.972352634,39,4,0.482622716,2790,10,0,0,1,0
1,1.847021409,63,0,0.669206634,6692,13,0,1,0,0
1,0.627355687,54,3,0.684909839,3160,11,0,1,1,0
1,1.003097719,33,0,1.179487179,2300,17,0,2,0,1
1,1.036327795,35,5,0.359923421,4700,6,1,0,1,0
1,0.906382811,35,0,0.411655478,7000,6,0,1,0,0
1,0.9999999,53,2,0.688007645,4185,3,8,1,1,1
1,0.9999999,36,3,0.664913204,1900,2,1,0,1,2
1,0.9999999,71,0,0.323851204,913,1,1,0,2,0
1,0.72745825,44,3,0.778059428,7100,8,0,1,1,3
1,0.822898699,49,1,0.428888889,7649,18,0,1,0,2
1,0.591610519,32,0,0.268577141,3000,4,1,0,0,0
1,0.502339612,45,0,0.670501411,4606,11,0,1,0,0
1,0.490886835,76,1,0.628649635,10959,20,0,4,0,0
1,0.667205798,51,1,0.542664819,5050,11,0,0,0,0
1,0.281383047,50,1,1.077709152,8904,10,0,4,0,0
1,0.98350275,42,1,0.406785208,9166,5,2,1,1,2
1,0.9999999,25,1,0.02082221,1872,0,0,0,0,0
1,0.707127093,51,2,0.449044027,5700,14,0,2,0,1
1,1.285543608,30,3,0.155304237,6277,9,0,0,1,1
1,0.57888986,49,3,0.4493002,3500,7,1,1,1,0
1,0.667844405,54,0,0.440196908,13000,8,0,2,0,0
1,1.316139767,32,0,0.294485294,2719,5,2,0,0,1
1,0.495929751,43,2,1.136114733,3834,17,0,2,0,2
1,1.027331511,50,1,0.577627772,11406,9,0,2,0,0
1,1.976744186,46,1,0.116823765,3500,2,2,0,0,0
1,0.230631184,65,2,0.506279498,12500,15,0,3,0,0
1,0.9999999,54,2,0.105757649,4150,2,1,0,0,1
1,1.011168106,60,1,1616,0,4,0,1,0,0
1,0.989844494,53,1,0.261261261,3773,6,2,0,0,1
1,0.924415117,57,1,0.633252493,3710,4,6,1,0,5
1,0.9999999,32,0,0.080204399,4500,10,0,0,0,1
1,0.542936427,61,0,0.728007659,9400,10,0,4,0,0
1,0,28,0,0.008972268,2451,1,0,0,0,0
1,0.9999999,28,0,0.08622449,3919,1,1,0,0,1
1,0.044764531,49,0,0.334558261,6530,8,0,1,0,2
1,0.429473354,43,0,0.484969407,3758,6,0,1,0,1
1,0.801578218,54,2,0.460089985,6000,12,0,2,1,1
1,0.595257814,56,1,0.13005386,13924,10,0,0,0,3
1,1.164261931,56,1,0.141653502,3797,6,3,0,2,1
1,0.863136863,51,0,0.149306675,3100,3,0,0,0,0
1,0.876650321,25,0,0.025081788,2750,2,0,0,1,0
1,0.906562483,62,2,0.680406213,1673,12,0,0,0,0
1,0.999759326,25,1,0.097120271,7083,3,0,0,0,0
1,1.007608365,48,2,0.952419032,2500,8,0,0,4,0
1,0.856682591,46,1,0.361919154,2646,10,0,0,0,0
1,0.578609494,47,0,0.697976129,1926,13,0,0,0,0
1,0.605191257,45,1,0.269276394,5900,10,0,0,0,0
1,0.130047833,50,0,0.505604362,3300,14,0,0,0,0
1,0.780626781,59,0,0.017641093,42400,6,0,1,0,3
1,0.986710963,60,1,0.258421188,3888,4,0,1,0,0
1,0.339228643,57,0,0.552484563,3400,18,0,0,0,0
1,1.058188021,32,3,0.188689732,7196,7,2,0,2,4
1,0.064546488,62,3,0.014492754,3380,12,1,0,0,1
1,0.819495516,63,1,0.393206572,10833,6,0,1,0,1
1,0.767912147,54,1,0.303841229,7809,10,0,0,0,3
1,0.599975053,59,2,0.412090448,6500,18,2,0,0,0
1,0.848804216,30,0,0.423883808,1858,5,0,0,0,1
1,0.962509373,31,0,0.272174354,1972,5,0,0,0,2
1,0.04729527,52,1,0.550556984,2333,9,0,0,0,0
1,0.9999999,26,0,0.097575666,6640,1,3,0,0,1
1,0.465445462,27,0,0.552578968,2500,4,1,0,1,0
1,0.006364022,77,0,0.304231923,3000,22,0,1,0,0
1,0.66809203,58,1,0.52001536,20833,26,0,3,0,0
1,0.060539652,28,0,0.351216261,3000,9,2,0,0,1
1,0.004444033,62,2,0.357730496,3524,6,0,1,0,1
1,0.968021319,24,0,0.082397004,800,5,0,0,0,0
1,0.9999999,48,1,0.227631128,2916,3,0,0,0,2
1,0.068623853,53,0,0.316318996,10833,16,0,2,0,0
1,0.991648041,26,1,0.093287948,9400,7,0,0,0,1
1,0.9999999,33,0,0.672771344,3712,10,0,2,0,1
1,0.331012319,51,4,0.213939041,5150,3,0,1,1,1
1,0.971223821,36,1,1.069980006,3500,11,0,1,0,0
1,0.885762285,44,0,0.727921009,16406,14,0,8,0,1
1,0.9999999,44,0,0.692362598,1400,3,1,1,0,2
1,0.837581209,56,0,0.057220708,1100,2,2,0,1,3
1,0.9999999,47,1,0.803345573,2450,4,0,1,1,0
1,0.995286388,42,1,0.505749042,6000,14,0,1,0,1
1,0.750333293,47,1,0.1308637,4966,7,1,0,0,1
1,0.877331894,45,3,11.82247191,444,14,1,2,0,3
1,0.000499975,63,0,0.721207163,11000,9,0,5,0,0
1,0.9999999,27,98,0,7840,0,98,0,98,0
1,1.037481259,59,0,0.345742847,2900,3,0,1,1,1
1,0.542314335,41,1,2.639327634,6900,18,0,7,2,0
1,1.053682896,35,2,0.146816804,2308,8,0,0,0,1
1,0.428624329,39,0,0.437810945,6833,10,2,1,0,0
1,0.549525197,48,4,0.744913382,8600,21,0,2,1,3
1,0.573680877,63,0,0.432925366,4166,5,0,1,0,1
1,0.206852876,38,1,0.417880023,3433,5,0,1,1,2
1,0.516998211,46,0,0.041906475,5559,5,0,0,2,3
1,0.425339527,31,0,0.437331371,4076,9,0,1,0,0
1,0.14184017,45,2,0.428599528,5083,25,0,2,1,2
1,0.896367877,60,1,0.743669788,2882,7,2,2,0,1
1,0.98609001,58,2,0.425431711,5095,16,1,2,0,0
1,0.187266409,50,0,1.485676216,1500,15,0,1,0,1
1,0.599618425,38,1,0.185762847,5000,10,0,0,1,1
1,0,27,0,0.125,1935,2,3,0,2,1
1,3.067762719,40,0,0.361046432,7300,7,1,2,0,4
1,1.529880478,49,1,0.005429418,2025,1,1,0,0,1
1,0.893510815,54,1,0.05426945,5269,6,1,0,0,0
1,0.350251884,38,1,0.830067973,2500,10,0,0,1,0
1,1.039456937,60,3,0.331183441,6666,14,1,2,0,1
1,0.165407637,54,0,0.260676779,4284,16,0,1,0,3
1,0.9999999,40,98,0.010938924,3290,0,98,0,98,3
1,0.822188136,41,1,0.809632107,7474,16,0,3,0,3
1,0.9999999,39,2,0.276391938,5010,2,1,1,0,1
1,0.9999999,46,4,0.434470767,4600,7,2,1,1,2
1,0.9999999,52,1,0.37175,3999,3,3,1,3,0
1,0.786366182,62,2,0.863017751,3379,8,0,2,0,0
1,0.668161435,57,2,0.454403172,9583,5,3,2,1,1
1,0.92161148,42,3,0.180699989,8942,13,1,0,2,0
1,0.9999999,30,1,0.219152855,3800,4,0,0,1,2
1,1.249405045,26,2,0.215937039,2032,6,0,0,1,0
1,0.9999999,27,1,0.38969118,4500,6,1,1,1,1
1,0.011402842,41,1,0.450093205,5900,7,0,2,0,2
1,0.846212995,33,1,0.111351092,4166,5,0,0,0,0
1,1.308364544,48,2,0.035383666,4860,6,1,0,2,3
1,1.296173045,44,4,0.243277444,3160,8,0,1,0,5
1,1.511145273,49,1,0.024780589,3873,1,0,0,0,0
1,0.633098852,43,1,0.451544447,4240,6,1,2,2,2
1,0.102195584,30,2,0.600067785,5900,9,0,2,0,0
1,0.333434272,58,0,0.093646212,101167,19,0,7,0,0
1,0.85971389,55,0,0.599348239,11046,18,7,6,6,1
1,0.186172745,59,0,0.5014995,3000,8,0,1,0,0
1,0.952123742,31,1,0.192903548,2000,2,4,0,1,1
1,0,57,1,0.279113753,3700,8,0,1,0,0
1,0.042802081,42,0,0.389851967,10267,17,0,2,0,2
1,0.016190925,61,0,0.988441112,3200,9,0,3,0,0
1,0.9999999,42,0,0.633788038,1905,3,1,0,1,0
1,2.297612046,42,1,0.806048488,4000,8,2,1,4,0
1,0.9999999,50,1,0.073769581,9000,3,1,0,1,0
1,0.507885252,43,2,0.427680725,17000,14,0,3,0,2
1,0.005449223,63,0,0.482445943,4300,21,0,1,0,0
1,0.330167555,62,0,0.593351662,4000,8,0,2,0,0
1,0.875984571,78,2,0.484740951,2817,9,3,0,0,0
1,0.340696903,48,0,0.536212914,4583,6,1,1,2,0
1,1.048293089,51,0,0.198844701,4500,8,1,0,1,0
1,0.924430228,43,0,0.016424661,4200,2,0,0,0,0
1,0.517572518,53,1,0.304592315,3200,11,0,0,0,1
1,0.355553704,38,0,0.506248959,6000,11,0,1,0,0
1,0.425135764,46,1,0.350275808,5075,10,0,1,0,1
1,0.9999999,28,1,0.252291576,2290,5,2,0,0,1
1,0.661004193,30,0,0.147498505,5016,7,0,0,0,1
1,0.849551857,62,1,0.395393474,4167,21,0,0,0,0
1,0.746849467,55,2,0.313947504,3885,10,0,0,1,0
1,0.415536529,49,1,0.212504869,5133,11,1,0,0,2
1,1.188270576,42,1,0.197392924,536,2,1,0,0,4
1,0.588918504,43,1,1.04652713,7500,15,0,2,0,1
1,0.832222403,38,1,0.0536,3749,7,0,0,0,0
1,0.9999999,63,2,0.614247032,4800,5,3,3,0,0
1,0.008911214,42,0,1.330143541,8150,11,0,5,0,1
1,0.971923977,40,5,0.92037426,5236,10,4,4,0,2
1,0.438805722,42,1,0.748771658,7733,10,0,3,0,3
1,0.071934033,63,0,0.459479777,6650,20,0,1,0,1
1,0.087586817,37,0,0.37049259,16666,22,0,3,0,0
1,1.019996429,36,0,0.049723757,3800,1,0,0,0,0
1,0.05720006,53,0,0.857285679,4000,13,0,1,0,0
1,0.9999999,71,2,0.138215446,4000,4,0,0,0,0
1,0.261885283,44,0,0.351565852,32633,10,0,3,0,3
1,0.651049779,37,0,0.215900976,4200,6,0,0,0,0
1,1.006662225,43,0,0.166234728,2700,4,0,0,0,1
1,0.9999999,46,0,0,3855,0,0,0,0,1
1,0.9999999,57,3,0.279267664,7755,5,2,2,2,0
1,0.400676583,43,4,1.582256675,1160,14,0,0,1,1
1,0.774225774,62,3,0.80062098,4508,9,3,2,3,0
1,0.782628334,49,0,0.234640249,21500,11,0,1,0,2
1,1.272425249,41,2,0.451516161,3000,6,3,1,1,0
1,0.963398376,43,2,0.128436839,5200,6,1,0,1,2
1,0.395038626,66,5,0.619793402,3000,8,0,1,2,4
1,0.09776226,79,1,0.442852491,3070,11,0,2,0,1
1,0.388404838,35,0,0.312152408,8450,8,0,2,0,3
1,0.480211382,50,1,0.406906046,8716,14,0,1,0,0
1,0.073525062,45,0,0.485348803,13445,8,0,4,0,1
1,0,71,4,0.447393706,8325,5,2,1,1,0
1,0.950166113,49,0,0.098757952,3300,2,0,0,1,3
1,0.074522872,31,0,0.388458559,2581,7,0,0,0,1
1,0.9999999,30,0,0.598960416,2500,4,1,1,1,0
1,0.592266713,38,0,0.458188282,13500,13,0,4,0,3
1,0.443891383,44,0,0.729054189,5000,12,0,3,0,1
1,0.251497006,33,1,2398,0,5,1,2,0,1
1,0.379124175,65,0,0.219862586,1600,3,0,0,0,0
1,0.468446487,52,0,0.516177416,4666,13,0,1,0,0
1,0.067752545,61,0,0.389902524,4000,13,0,2,1,0
1,0.591377694,53,2,0.499464477,2800,7,0,0,0,1
1,0.280775562,47,0,0.479014068,8600,8,0,2,0,0
1,0.724149789,53,0,0.63403327,11000,17,0,2,0,2
1,0.300506213,39,0,0.371559633,6539,13,0,2,0,6
1,0.944140781,30,0,0.343503419,1900,4,2,0,1,1
1,0.9999999,35,1,0.319822321,1800,1,0,0,0,2
1,0.410635746,48,0,0.085201794,2452,10,1,0,0,1
1,0.608595477,36,2,0.779354262,8950,20,0,3,0,2
1,0.333044464,66,0,0.996775234,3100,14,0,1,0,0
1,0.869328494,40,1,0.48344095,4800,6,0,1,0,2
1,0.785360291,34,2,0.617794069,3000,9,0,0,0,0
1,0.989357036,48,0,0.526689244,6200,15,0,2,0,2
1,0.876017712,44,5,0.691864651,4166,14,1,1,2,3
1,0.902013998,49,0,0.5256386,5284,5,1,1,0,2
1,0.9999999,57,2,0.316170957,4000,4,0,0,2,1
1,0.9999999,49,1,1642,0,1,0,1,1,3
1,0,25,1,0.166986564,2083,5,0,0,0,0
1,0.031585449,78,0,0.013746563,4000,16,1,0,0,0
1,1.00119976,39,3,0.423878892,3500,10,0,1,0,3
1,1.352159468,42,0,0.055788591,2383,5,1,0,0,2
1,0.63091623,52,0,0.458205573,7500,5,0,2,0,0
1,0.072370693,47,0,1.159818646,3528,8,0,1,1,2
1,0.9999999,29,0,0.1919364,1760,2,1,0,0,0
1,0.72295082,47,3,0.136125654,5538,3,1,0,1,0
1,0.077883489,56,0,0.962233466,5533,9,0,2,0,0
1,1.079904433,38,4,0.374303591,11666,9,0,2,2,3
1,0.795811518,32,0,1.001249479,2400,5,1,1,0,0
1,0.99575892,56,1,0.853945547,4333,24,0,1,0,0
1,0.943449523,51,1,0.357767597,2400,3,0,0,0,0
1,0.244962211,51,0,0.98218166,2300,18,0,1,0,0
1,0.9999999,49,2,0.526303646,4333,2,1,1,0,0
1,0.009299768,58,0,0.065789474,18467,7,0,2,0,2
1,0.822942643,34,1,0.36261058,11077,12,12,3,5,0
1,0.883851802,67,1,0.870560379,3800,15,0,2,0,1
1,0.433287019,68,0,0.516895154,5178,4,0,1,0,1
1,0.9999999,38,0,0.250573496,5666,4,2,1,1,3
1,0.668198838,41,0,0.555294118,8924,9,0,2,0,3
1,0.029308142,57,0,0.644702437,9560,19,0,6,0,0
1,0.767854417,32,2,0.456411156,5700,8,3,0,0,2
1,0.31665219,67,1,0.457023933,4804,12,0,1,0,0
1,0.587357419,28,9,1.061077179,1800,19,0,1,0,0
1,0.802488336,28,2,0.784189005,2200,15,1,0,0,0
1,0.960939236,49,0,0.492620732,11450,13,0,5,0,1
1,1.009768893,39,2,0.52037752,4661,11,0,0,0,0
1,0.590227337,65,3,0.440890385,5345,7,0,1,0,0
1,0.758419326,45,4,0.350392992,16666,6,2,2,2,1
1,0.239872735,48,0,0.184094256,8826,9,0,0,1,0
1,0.214788923,46,0,0.275033577,6700,14,0,2,0,2
1,0.9999999,34,0,0.544151949,3000,4,0,2,1,2
1,0.157824342,29,0,0.353558926,1713,15,0,0,0,0
1,0.808326894,45,1,1.22106882,2600,13,0,2,0,3
1,0.937578027,41,2,0.282835302,1438,5,0,0,0,0
1,0.76606302,44,0,2.10627451,2549,26,0,1,0,0
1,0.555997317,52,1,1895,0,16,0,2,0,2
1,0.52251363,50,4,0.679032097,10000,18,0,3,0,2
1,0.125352604,60,1,0.518627657,4750,13,0,2,0,0
1,0.070477181,41,0,0.297284496,6333,7,0,1,0,3
1,0.9999999,41,1,0.402998637,2200,3,1,1,1,1
1,0.9999999,53,0,0.198606272,7748,1,2,1,0,3
1,1.023147514,59,5,0.55824218,5210,7,1,1,2,1
1,0.837010254,51,0,0.478347146,8566,12,0,1,0,1
1,1.506352087,45,1,0.05317991,6430,3,0,0,0,1
1,0.139011729,34,0,0.161655712,7150,7,0,1,2,0
1,1.008747813,42,4,0.18272702,3600,5,3,0,0,3
1,0.9999999,31,98,0,2200,0,98,0,98,3
1,0,56,0,0.230843065,6250,4,0,1,0,1
1,0.926586449,48,0,0.561205273,7433,15,0,2,0,0
1,0.108536114,48,0,0.030409599,4833,6,0,0,1,0
1,0.9999999,24,1,0.286698828,1450,1,0,0,0,0
1,1.640718563,42,2,0.382641841,6820,3,6,2,0,0
1,0.567843297,44,1,0.448109413,2485,7,0,1,0,2
1,0.558083684,49,0,0.583745451,10716,9,0,2,0,2
1,0.9999999,50,0,0.31934033,2000,2,3,0,0,0
1,0.133234362,71,2,0.37605588,6155,26,0,1,1,0
1,1.066611157,35,1,0.109618988,3201,3,1,0,0,1
1,0.078785236,66,1,0.158993205,14421,17,0,0,0,1
1,0.669538992,26,1,0.11553416,5400,11,0,0,1,1
1,0.9999999,49,1,0.290177456,4000,4,1,1,0,3
1,0.475003731,51,1,0.386441403,4675,8,0,1,3,2
1,0.9999999,60,98,0,1375,0,98,0,98,0
1,0.134779057,57,0,0.170789841,12166,8,0,2,1,0
1,0.9999999,62,2,0.350453614,6833,5,0,1,0,1
1,0.9999999,29,1,0,5300,0,0,0,0,1
1,0.006098161,57,0,0.77703716,6000,19,0,3,0,0
1,0.910205072,74,2,0.293236396,4538,10,0,1,0,1
1,0.976023976,28,2,0.195521791,2500,7,1,0,0,0
1,0.9999999,62,1,2150,0,4,0,2,0,0
1,0.262340081,53,4,0.589978829,2833,16,0,1,0,0
1,0.199083513,39,1,0.562594992,12500,8,0,4,0,1
1,0.122713019,52,1,2.359775141,1600,16,0,3,0,3
1,1.018229656,51,2,0.537820726,3000,7,3,1,0,1
1,0.9999999,50,0,0.044630404,2150,0,0,0,0,0
1,0,34,0,0.358230428,8340,11,0,3,0,0
1,0.9999999,51,1,0.022189349,6083,3,3,0,0,8
1,0.9999999,43,1,0.489461358,1280,3,3,0,0,1
1,0.9999999,56,3,0.817197134,6000,5,1,2,0,1
1,0.9999999,58,0,0.004774694,3350,0,1,0,1,2
1,0.194811908,39,2,0.368755048,26000,14,0,4,0,2
1,0.9999999,61,1,0.164151972,5500,2,4,1,0,1
1,0.915084915,32,0,0.485003333,4500,4,0,1,0,0
1,1.014492754,48,1,0.685065611,4800,13,0,2,2,2
1,0.230977484,36,0,0.606960763,4510,15,0,1,0,0
1,1.877076412,31,1,0.424867229,3200,5,0,2,2,0
1,0.699144539,53,0,0.240155297,5408,4,0,0,0,0
1,0.06908456,28,0,0.517197248,6250,12,0,2,0,3
1,0.940443634,34,2,0.124204786,3300,6,1,0,0,0
1,0.970553634,41,1,0.36744777,7083,10,0,1,0,0
1,0.814065885,48,1,0.232067511,5450,7,3,0,0,2
1,0.893421316,73,4,0.686796699,2665,8,3,0,1,1
1,1.028277635,30,0,0.043920293,2458,1,0,0,1,0
1,0.925713758,32,2,2.423307626,1166,4,1,1,1,0
1,0.0499002,30,1,0.170544126,5200,6,1,0,0,3
1,0.04047976,69,1,0.370708388,2300,7,0,0,0,0
1,0.886697983,50,0,0.590842167,6791,13,0,2,0,4
1,0.000140843,34,0,0.150713849,18000,14,1,1,0,3
1,0.977617906,25,0,0.217854763,1500,7,2,0,2,0
